id,autor,conteudo,data,reacoes,tem_anexo,menciona_alguem,mentioned_users,reply_to_id,message_length
1449196388368912554,pdrohd,ixi,2025-12-12 21:29:03,1,False,True,bolinouli,1.449186094255047e+18,3
1449186094255046787,bolinouli,https://www.youtube.com/shorts/6dYSuzkI9iE,2025-12-12 20:48:09,0,False,False,,,42
1449186092468408420,bolinouli,eu vi foi isso aq,2025-12-12 20:48:09,0,False,True,pdrohd,1.4491310952360223e+18,17
1449131450518732821,pdrohd,https://tenor.com/view/ironmouse-vshojo-ironmouse-dancing-ironmouse-dance-ironmouse-lethal-company-gif-16581676177344147622,2025-12-12 17:11:01,0,False,False,,,123
1449131250693570570,pdrohd,KKKKKKKKK,2025-12-12 17:10:13,0,False,False,,,9
1449131241910829107,pdrohd,ft. ironmouse ainda,2025-12-12 17:10:11,0,False,False,,,19
1449131100810252441,pdrohd,KKKKKKKKKKKKKKKKKKKKK,2025-12-12 17:09:37,0,False,False,,,21
1449131095236022297,pdrohd,????????????,2025-12-12 17:09:36,0,True,False,,,12
1449064185559257239,haniel.,bom dia,2025-12-12 12:43:44,0,False,False,,,7
1449064164600578069,haniel.,KKKKKKKKKKKKKKKKKKKKKK,2025-12-12 12:43:39,0,False,False,,,22
1448908026609275061,jose_ze,Boa noite,2025-12-12 02:23:12,0,False,False,,,9
1448907905075118081,bolinouli,boa noite <@434422272753664010>,2025-12-12 02:22:43,0,False,True,haniel.,,31
1448889517061836871,haniel.,cai,2025-12-12 01:09:39,0,False,False,,,3
1448889513635086407,carrocho,boa noite <@434422272753664010>,2025-12-12 01:09:39,0,False,True,haniel.,,31
1448889508123643994,haniel.,boa noite,2025-12-12 01:09:37,0,False,False,,,9
1448889452549243011,daniilago,boa noite <@434422272753664010>,2025-12-12 01:09:24,0,False,True,haniel.,,31
1448852929703317637,bolinouli,<@319269827690627072> tao falando do rezidentivol aq,2025-12-11 22:44:16,0,False,True,wesleydsg,,52
1448848278530556108,bolinouli,larian mano 😄,2025-12-11 22:25:47,1,False,False,,,13
1448848253087912049,bolinouli,https://tenor.com/view/the-rock-ohh-gif-13319726218162549947,2025-12-11 22:25:41,1,False,False,,,60
1448847549451468876,amorsurreal.,tô fazendo os dois kkkk,2025-12-11 22:22:54,0,False,False,,,23
1448846910348722357,bolinouli,<@395698445924433931> ces tao vendo o game awards ou so jogando lol?,2025-12-11 22:20:21,0,False,True,daniilago,,68
1447764119599059009,wesleydsg,aram agr tem cartinha de skill,2025-12-08 22:37:44,0,False,False,,,30
1447764088217407670,wesleydsg,KKKKKKk,2025-12-08 22:37:36,0,False,False,,,7
1447633668951769089,bolinouli,pq o boneco tem 6 flashs?,2025-12-08 13:59:22,0,False,False,,,25
1447633608977416345,bolinouli,como asism,2025-12-08 13:59:08,0,False,False,,,10
1447633599514808543,bolinouli,https://tenor.com/view/dogscary91-gif-15480682672278252784,2025-12-08 13:59:05,0,False,False,,,58
1447633573954719939,bolinouli,5 flash,2025-12-08 13:58:59,0,False,False,,,7
1447469496217501727,wesleydsg,KKKKKKK,2025-12-08 03:07:00,0,False,False,,,7
1447469472653901834,wesleydsg,Eu to chorando de rir aqui pqp,2025-12-08 03:06:54,0,False,False,,,30
1447469455025111064,wesleydsg,"Falando em lol, vc q ta a mto tempo sem jogar, analisa essa play aqui pra mim pls",2025-12-08 03:06:50,1,True,True,bolinouli,1.4470979060197007e+18,81
1447097906019700807,bolinouli,melhor isso q o lol,2025-12-07 02:30:26,0,False,True,maiosene,1.4470294670957612e+18,19
1447030829703368794,wesleydsg,vilajo,2025-12-06 22:03:54,0,False,False,,,6
1447030819389444188,wesleydsg,tem q pegar as conquistas td do resident evil,2025-12-06 22:03:51,0,False,False,,,45
1447030784715128893,wesleydsg,filhao,2025-12-06 22:03:43,0,False,False,,,6
1447029467095761088,maiosene,"<@319269827690627072> só fica nesse resident evil esse menino, vê se pode isso",2025-12-06 21:58:29,1,False,True,wesleydsg,,78
1446320550158008433,elverton,O meu era padrão mesmo mas tinha uns perfis muito legais,2025-12-04 23:01:30,0,False,False,,,56
1446319220429295833,bolinouli,"lembro q eu personalizei ele todo, deixei tudo rosa",2025-12-04 22:56:13,0,False,False,,,51
1446319165408542720,bolinouli,mas eu ficava explorando o orkut da minha mãe,2025-12-04 22:56:00,1,False,False,,,45
1446319085590937761,bolinouli,"Eu n conhecia quase nenhum jogo, na época eu nem sabia ler direito, eu comecei a usar computador muito antes do q deveria",2025-12-04 22:55:41,0,False,False,,,121
1446318789196255405,elverton,O foda é ver que nem faz tanto tempo da geração de vocês -- uma década de diferença só haha,2025-12-04 22:54:30,0,False,False,,,91
1446318452422738083,elverton,O jogo point da galera era Tribal Wars. Hoje teria paciência 0 de jogar mas mobilizava altas táticas com uns amigos.,2025-12-04 22:53:10,0,False,False,,,116
1446318091951935528,elverton,Usei até o primeiro ano da minha graduação. Depois o negócio morreu pro facebook,2025-12-04 22:51:44,0,False,False,,,80
1446317749352661223,elverton,"Era top. Era bacana receber depoimentos começando com ""Apague após ler ..."".",2025-12-04 22:50:22,0,False,True,bolinouli,1.446317071695876e+18,76
1446317331130089584,carrocho,eu usava o do meu irmao pra jogar joguinho,2025-12-04 22:48:43,0,False,True,bolinouli,1.4463170090873695e+18,42
1446317219431841862,carrocho,"ave maria, foi mt produtivo ent",2025-12-04 22:48:16,0,False,True,elverton,1.4463167998461215e+18,31
1446317071695876127,bolinouli,adorava ficar fazendo buddy poke,2025-12-04 22:47:41,0,False,False,,,32
1446317009087369389,bolinouli,eu usava muito orkut,2025-12-04 22:47:26,0,False,False,,,20
1446316961175961781,elverton,A droga da minha geração era MSN e Orkut haha,2025-12-04 22:47:14,0,False,True,bolinouli,1.4463166830933443e+18,45
1446316799846121584,elverton,Se fosse no Teams ou Meets daria umas 2k horas fácil hahaha,2025-12-04 22:46:36,1,False,True,carrocho,1.446316260605563e+18,59
1446316683093344256,bolinouli,"discord faz mal, quem usa pouco ta na vantagem 🤭",2025-12-04 22:46:08,1,False,True,elverton,1.446315800850862e+18,48
1446316308022038648,carrocho,,2025-12-04 22:44:39,0,False,False,,,0
1446316260605562880,carrocho,acho q isso é uma coisa boa kkkkkkk,2025-12-04 22:44:27,0,False,True,elverton,1.446315800850862e+18,35
1446315800850862162,elverton,To júnior no discord,2025-12-04 22:42:38,0,False,False,,,20
1446315560206860490,elverton,,2025-12-04 22:41:40,0,False,False,,1.4463151308569313e+18,0
1446234097063035092,bolinouli,,2025-12-04 17:17:58,0,False,False,,1.446233993405268e+18,0
1446231516710437037,wesleydsg,KKKKKKKKKKKKKKKKKKKK,2025-12-04 17:07:43,0,False,False,,,20
1446231508926075125,wesleydsg,EMOJI MAIS USADOS,2025-12-04 17:07:41,0,False,False,,,17
1446231481520357689,wesleydsg,KKKKKKKKKKKKKKKKKkk,2025-12-04 17:07:34,0,False,False,,,19
1446231461328977920,wesleydsg,isso daqui mds,2025-12-04 17:07:30,0,True,False,,,14
1446231425077743717,wesleydsg,ela é dms,2025-12-04 17:07:21,0,False,True,elverton,1.4461968498359053e+18,9
1446197685576142898,carrocho,É mt boa msm,2025-12-04 14:53:17,0,False,True,elverton,1.4461968498359053e+18,12
1446196849835905271,elverton,essa música é bacana 🙂,2025-12-04 14:49:58,0,False,False,,,22
1445967270093258874,carrocho,[IMAGEM: image.png],2025-12-03 23:37:41,1,True,False,,,0
1445920339988189194,carrocho,vai ter como pegar de graça?,2025-12-03 20:31:12,0,False,False,,,28
1445920319616323584,carrocho,bonitao,2025-12-03 20:31:08,0,False,True,bolinouli,1.445919985623896e+18,7
1445919985623896064,bolinouli,https://cdn.discordapp.com/attachments/1201833362399170560/1445822172256800838/X20_S5-PV_3840x2160_EN_IG.mp4?ex=6931be53&is=69306cd3&hm=b35036824d652bd1869c6e1cd60c9b48a0c57dc8d745eb8264bf96df063628ad& <@1225618468754165846>,2025-12-03 20:29:48,0,False,True,carrocho,,224
1445919145135706183,bolinouli,<@319269827690627072> https://tenor.com/view/my-honest-reaction-amumu-league-of-legends-gif-639478321592334771,2025-12-03 20:26:28,1,False,True,wesleydsg,,110
1445919055201697947,bolinouli,[IMAGEM: image.png],2025-12-03 20:26:06,1,True,False,,,0
1445221732356198561,bolinouli,[IMAGEM: image.png],2025-12-01 22:15:11,0,True,False,,,0
1445205721129160846,carrocho,sao dms,2025-12-01 21:11:34,0,False,True,bolinouli,1.4452055680661627e+18,7
1445205568066162800,bolinouli,todas as skins da magia sao mt bnts,2025-12-01 21:10:58,0,False,True,carrocho,1.4451919859955796e+18,35
1445192278410002502,pdrohd,:0,2025-12-01 20:18:09,0,False,False,,,2
1445192253776724189,carrocho,mt foda,2025-12-01 20:18:03,0,False,False,,,7
1445192243840417802,carrocho,uhum,2025-12-01 20:18:01,0,False,True,pdrohd,1.4451921040315556e+18,4
1445192104031555675,pdrohd,eiita comprou?,2025-12-01 20:17:27,0,False,True,carrocho,1.4451919859955796e+18,14
1445191985995579602,carrocho,[IMAGEM: image.png],2025-12-01 20:16:59,0,True,False,,,0
1443797827934486682,pdrohd,[IMAGEM: 20251128004534_1.jpg],2025-11-27 23:57:06,0,True,False,,,0
1443797800545681451,pdrohd,obrigado manos,2025-11-27 23:57:00,0,False,False,,,14
1443797791536058470,pdrohd,foi mto baoo,2025-11-27 23:56:57,0,False,False,,,12
1443797204841005170,bolinouli,gg,2025-11-27 23:54:38,0,False,False,,,2
1443797193764110346,bolinouli,vlw,2025-11-27 23:54:35,0,False,False,,,3
1443794292836667566,wesleydsg,vlw,2025-11-27 23:43:03,0,False,False,,,3
1443794290722476083,wesleydsg,vlw,2025-11-27 23:43:03,0,False,False,,,3
1443793961344045218,haniel.,vlw guys,2025-11-27 23:41:44,0,False,False,,,8
1443793815503638559,carrocho,vlw pela play,2025-11-27 23:41:10,0,False,False,,,13
1443779755148181606,wesleydsg,acabou de acabar,2025-11-27 22:45:17,0,False,False,,,16
1443779742716268594,wesleydsg,ou ent vc entra,2025-11-27 22:45:14,0,False,False,,,15
1443779724710121594,wesleydsg,eu transmito pra vc,2025-11-27 22:45:10,0,False,False,,,19
1443779704984436847,wesleydsg,vem k,2025-11-27 22:45:05,0,False,False,,,5
1443779697275043872,wesleydsg,ta ai?,2025-11-27 22:45:03,0,False,False,,,6
1443779691621122180,wesleydsg,<@395698445924433931>,2025-11-27 22:45:02,0,False,True,daniilago,,21
1443757970373742696,bolinouli,https://www.nexusmods.com/peak/mods/20,2025-11-27 21:18:43,0,False,False,,,38
1443757534564450396,bolinouli,"Installation (Manual)
Download
https://thunderstore.io/c/peak/p/glarmer/PEAK_Unlimited/

Only the host needs to install this mod!

Manual Install
1.) Download Bepinex from here
https://thunderstore.io/c/peak/p/BepInEx/BepInExPack_PEAK/

2.) Extract the contents of that zip into your game directory (default: C:\Program Files (x86)\Steam\steamapps\common\PEAK) resulting in a folder that has the following files:



3.) Start the game and close it again, this does the first time set up for BepInEx.
This creates the bepinex/plugins folder, it is necessary

- If you are on linux add the startup command: WINEDLLOVERRIDES=""winhttp=n,b"" %command%

4.) Download the mod from here (Click Manual Download): https://thunderstore.io/c/peak/p/glarmer/PEAK_Unlimited/

5.) Open the downloaded zip file. Copy and paste the PeakUnlimited.dll file into your PEAK directory - (steam directory)\PEAK\BepInEx\plugins. All the other files can be ignored.

If you don't have a plugins folder, you either need to do step 3, or your bepinex installation is incorrect.

6.) Run the game

Configuration
- Configuration can be found at: (steam directory)\PEAK\BepInEx\config\PeakUnlimited.cfg",2025-11-27 21:16:59,0,False,False,,,1171
1443757376275746878,bolinouli,https://steamcommunity.com/sharedfiles/filedetails/?id=3501916945&searchtext=mod,2025-11-27 21:16:22,0,False,False,,,80
1443736158163959893,daniilago,<@349347400755707904>,2025-11-27 19:52:03,0,False,True,bolinouli,,21
1443735792110407730,pdrohd,https://tenor.com/view/miku-hatsune-miku-miku-plushie-fuwa-fuwa-gif-25808352,2025-11-27 19:50:36,0,False,True,jose_ze,1.443734094927106e+18,76
1443734786861695140,pdrohd,quando o edu aparecer,2025-11-27 19:46:36,0,False,True,bolinouli,1.443733736616104e+18,21
1443734094927106128,jose_ze,https://tenor.com/view/bowser-bowser-fart-inside-out-emotions-anger-gif-6619012103622679278,2025-11-27 19:43:51,1,False,False,,,91
1443733736616103999,bolinouli,me avisa quando ces forem começar,2025-11-27 19:42:26,0,False,False,,,33
1443733189687509082,daniilago,blzz,2025-11-27 19:40:15,0,False,False,,,4
1443733163011473520,diegovsky,vou aproveitar pra lavar louça mas tô on aqui ok,2025-11-27 19:40:09,0,False,False,,,48
1443733135325007914,diegovsky,só falta o edu,2025-11-27 19:40:02,0,False,False,,,14
1443733126525227158,diegovsky,a <@349347400755707904> tá quase on,2025-11-27 19:40:00,0,False,True,bolinouli,,35
1443733089200242820,diegovsky,quando for pra fazer o trabalho me chama no sape,2025-11-27 19:39:51,0,False,False,,,48
1443732931754590319,diegovsky,me desmuta aaaaa,2025-11-27 19:39:14,0,False,False,,,16
1443395445668974642,bolinouli,[IMAGEM: image.png],2025-11-26 21:18:11,0,True,False,,,0
1443395256061268039,bolinouli,[IMAGEM: image.png],2025-11-26 21:17:26,0,True,False,,,0
1443391330045792358,bolinouli,[IMAGEM: image.png],2025-11-26 21:01:49,0,True,False,,,0
1443385077404012694,bolinouli,https://docs.google.com/presentation/d/1qI5nvyp9umXZLBpAoa0U-_QA9OlkZPA2nf_7k0S3cwc/edit?usp=sharing,2025-11-26 20:36:59,0,False,False,,,100
1443382201025560710,bolinouli,https://docs.google.com/document/d/1OyhQ-npB5kIKlXI_HKFBlWfzmwy5JuInkym-kH77aLE/edit?tab=t.0#heading=h.432ecn5lu5fq,2025-11-26 20:25:33,0,False,False,,,115
1443381616033398865,daniilago,gostei,2025-11-26 20:23:13,0,False,False,,,6
1443381570366079161,haniel.,dark souls reference,2025-11-26 20:23:03,0,False,False,,,20
1443381556721750149,haniel.,WOW gostei.,2025-11-26 20:22:59,0,False,True,bolinouli,1.4433605406164257e+18,11
1443360540616425642,bolinouli,[IMAGEM: image.png],2025-11-26 18:59:29,0,True,False,,,0
1435786480713732208,carrocho,pspsps,2025-11-05 21:22:52,0,False,False,,,6
1435786449470492733,carrocho,<@349347400755707904>,2025-11-05 21:22:45,0,False,True,bolinouli,,21
1433249980017283162,bolinouli,[IMAGEM: image.png],2025-10-29 21:23:43,0,True,False,,,0
1433247047108268146,wesleydsg,[VIDEO: yotsuba-25.mp4],2025-10-29 21:12:04,0,True,False,,,0
1433246843688718426,pdrohd,https://tenor.com/view/cat-trapped-kitten-speech-bubble-gif-25553629,2025-10-29 21:11:15,0,False,False,,,68
1433246760221937715,pdrohd,https://tenor.com/view/chips-cat-gif-12446598978031361530,2025-10-29 21:10:56,0,False,False,,,57
1433246592147787879,pdrohd,https://tenor.com/view/yay-yayyyy-cat-happy-goober-gif-10543488045239200680,2025-10-29 21:10:16,0,False,False,,,75
1433246566252150955,pdrohd,https://tenor.com/view/man-dance-cute-%D0%BC%D0%B8%D0%BB%D1%8B%D0%B9-%D1%82%D0%B0%D0%BD%D0%B5%D1%86-gif-22893846,2025-10-29 21:10:09,0,False,False,,,112
1433246511193391126,pdrohd,https://tenor.com/view/funny-animals-handshake-cats-kittens-gif-10222808,2025-10-29 21:09:56,0,False,False,,,72
1433246318515454114,carrocho,https://tenor.com/view/shaw-silksong-shaw-mewing-hollow-knight-hollow-knight-hornet-gif-10701033448015821325,2025-10-29 21:09:10,0,False,False,,,108
1433246196444434452,pdrohd,[VIDEO: minecraft.mp4],2025-10-29 21:08:41,0,True,False,,,0
1433245996929781932,pdrohd,https://tenor.com/view/dress-to-impress-dti-monkey-honest-cosplay-server-cosplay-server-gif-3987194719260451222,2025-10-29 21:07:54,0,False,False,,,111
1433245990172753991,wesleydsg,[VIDEO: --Keno_on_Instagram___what_are_u_looking_--_--_MP4.mp4],2025-10-29 21:07:52,0,True,False,,,0
1433245896820133888,pdrohd,https://tenor.com/view/baby-monkey-monkey-hanging-monkey-tiny-monkey-little-monkey-gif-10149242428642523289,2025-10-29 21:07:30,0,False,False,,,107
1433245867804196865,carrocho,https://media.tenor.com/Cy57g0EkrScAAAAM/macaco-maquiado.gif,2025-10-29 21:07:23,0,False,False,,,60
1433245802666524782,pdrohd,https://tenor.com/view/monkey-monkey-dress-monkey-handbag-monkey-in-dress-with-handbag-monkey-holding-handbag-gif-2246836002142650780,2025-10-29 21:07:07,0,False,False,,,133
1433245726800085023,wesleydsg,[IMAGEM: unknown-106.png],2025-10-29 21:06:49,0,True,False,,,0
1433245640242102432,pdrohd,https://tenor.com/view/merc-rl-rocket-league-fs-freestyle-gif-16526009429123367886,2025-10-29 21:06:29,0,False,False,,,82
1433245333714112542,pdrohd,https://media.discordapp.net/attachments/801200121009274935/1194328350035017758/SPOILER_4x.gif,2025-10-29 21:05:15,0,False,False,,,94
1433245253493719160,pdrohd,https://tenor.com/view/moodeng-moo-deng-moodengwif-moo-deng-wif-moodengwifhat-gif-14467902189571575264,2025-10-29 21:04:56,0,False,False,,,102
1433244769303396392,bolinouli,https://tenor.com/view/pai-do-furuya-depois-de-comer-o-daniel-dance-gif-17039711,2025-10-29 21:03:01,0,False,False,,,80
1433244678416760913,bolinouli,https://tenor.com/view/eduardo-cinco-noches-eduardo-eduardo-fnaf-gif-321682115044605828,2025-10-29 21:02:39,0,False,False,,,87
1433244612918771722,bolinouli,https://tenor.com/view/eduardo-eduardo-dog-eduardo-horror-dog-gif-17518425,2025-10-29 21:02:24,0,False,False,,,74
1433244557394444298,bolinouli,https://tenor.com/view/eating-pedro-pedro-27-honkai-star-rail-feixiao-gif-10962391830232880350,2025-10-29 21:02:10,0,False,False,,,94
1433244499546607758,daniilago,https://tenor.com/view/me-and-you-2-fish-kissing-love-funny-me-and-my-above-commenter-gif-13549794097990757374,2025-10-29 21:01:57,0,False,False,,,110
1433244370332684349,daniilago,https://tenor.com/view/priyanka-question-mark-riddle-me-this-whats-my-name-do-you-love-me-gif-17950622,2025-10-29 21:01:26,0,False,False,,,102
1433244331644289034,carrocho,https://tenor.com/view/pedro-salchicha-gif-16992326580939123122,2025-10-29 21:01:17,0,False,False,,,63
1433244312308682936,daniilago,https://tenor.com/view/pedrohd-pdrohd-streamer-an%C3%A1lise-analise-gif-24241106,2025-10-29 21:01:12,0,False,False,,,80
1433244286442537011,bolinouli,https://tenor.com/view/pedro-gif-5198480016458945203,2025-10-29 21:01:06,0,False,False,,,52
1433244241479471216,daniilago,https://tenor.com/view/palmbee-palm-nom-cake-rock-yum-gif-19417102,2025-10-29 21:00:55,0,False,False,,,66
1433244209862803606,bolinouli,https://tenor.com/view/mapache-pedro-gif-7206648027763736533,2025-10-29 21:00:48,0,False,False,,,60
1433244170700587038,daniilago,https://tenor.com/view/eduardo-edu-aset-gif-20498927,2025-10-29 21:00:38,0,False,False,,,52
1433244112277995580,bolinouli,https://tenor.com/view/canoas-canoas-rs-cap%C3%A3o-do-corvo-porto-alegre-parque-get%C3%BAlio-vargas-gif-2539362536136638647,2025-10-29 21:00:24,0,False,False,,,123
1433244105248342150,carrocho,https://tenor.com/view/daniel-my-beloved-gif-24951653,2025-10-29 21:00:23,0,False,False,,,53
1433244081366106275,daniilago,https://tenor.com/view/happy-birthday-gif-4581549615324736321,2025-10-29 21:00:17,0,False,False,,,61
1433244042849685706,wesleydsg,https://tenor.com/view/macumba-tambor-pica-pau-jacare-gif-19334360,2025-10-29 21:00:08,0,False,False,,,66
1433243993327796347,carrocho,https://tenor.com/view/karekano-muralhas-purple-oddity-gif-18417152,2025-10-29 20:59:56,0,False,False,,,67
1433243936075550942,bolinouli,https://tenor.com/view/wesley-gif-27253797,2025-10-29 20:59:42,0,False,False,,,42
1433243933441527962,daniilago,https://tenor.com/view/daniel-to-gif-25331669,2025-10-29 20:59:42,0,False,False,,,45
1433243901946368122,wesleydsg,https://tenor.com/view/wesley-wesley-guessley-doo-rag-doo-rag-gif-24277494,2025-10-29 20:59:34,0,False,False,,,74
1433243882275213365,carrocho,https://tenor.com/view/armand-daniel-molloy-sandwhich-armand-daniel-molloy-devils-minion-armandaniel-gif-6192793285250864640,2025-10-29 20:59:29,0,False,False,,,124
1433243806584672277,carrocho,https://tenor.com/view/daniel-wednesday-daniel-wednesday-dimblebee-house-fitted-gif-14863336628125995020,2025-10-29 20:59:11,0,False,False,,,104
1433243776150929490,carrocho,https://tenor.com/view/daniel-gif-22598918,2025-10-29 20:59:04,0,False,False,,,42
1433243716339892245,wesleydsg,https://tenor.com/view/apple-cat-applecat-love-beloved-gif-5332760204344538641,2025-10-29 20:58:50,0,False,False,,,78
1429602614252929266,pdrohd,https://cdn.discordapp.com/attachments/850893182836539402/1347653171979227259/46b4657d-3844-4d31-983c-8c64663fe596.webp,2025-10-19 19:50:23,0,False,False,,,119
1429241372271186060,bolinouli,https://tenor.com/view/valia-gif-25950437,2025-10-18 19:54:57,0,False,False,,,41
1429227896815227091,elverton,"Ah, não sabia que a intenção era músicas eletrônicas. Ferrei a playlist lá então 😂",2025-10-18 19:01:24,0,False,False,,,82
1429218793044836433,bolinouli,ainda n pensei num nome bom,2025-10-18 18:25:13,0,False,False,,,27
1429218700531208315,bolinouli,a ideia é q essa seria uma playlist com as músicas eletronicas q a gnt ouvia la pra 2010-2015 +/-,2025-10-18 18:24:51,0,False,False,,,97
1429218550983426058,bolinouli,tava de placeholder,2025-10-18 18:24:16,0,False,False,,,19
1429218515457544233,bolinouli,fgshkjdfkhjsfdkjhds,2025-10-18 18:24:07,0,False,False,,,19
1429215503913848972,elverton,Precisava mudar o nome não 😂,2025-10-18 18:12:09,0,False,False,,,28
1429204840340525067,elverton,https://tenor.com/view/sxv-wtf-gif-531008023652526900,2025-10-18 17:29:47,0,False,True,bolinouli,1.42780678122845e+18,53
1428879139640705105,carrocho,https://cdn.discordapp.com/attachments/1086095040620797985/1403578068374786079/image0.gif,2025-10-17 19:55:34,0,False,False,,,89
1428874071306666095,wesleydsg,https://tenor.com/view/rabbit-alice-in-wonderland-the-white-rabbit-look-at-this-time-is-ticking-gif-17400057,2025-10-17 19:35:25,0,False,False,,,108
1427806781228449927,bolinouli,https://open.spotify.com/playlist/63PXBxoMh0smhev2i6QnJe?si=d4f463c5331542cf&pt=0d6dd4528f0e5a8ba2e139b71d5d9495,2025-10-14 20:54:24,0,False,False,,,112
1413218416453619872,elverton,"hahaha, eu agradeço pessoal. Estava resolvendo um pepino na reitoria. Ainda bem que cheguei a tempo",2025-09-04 14:45:26,0,False,False,,,99
1413217755288834139,pdrohd,estávamos ansiosos pra vc chegar kkkkkk,2025-09-04 14:42:49,0,False,False,,,39
1413217694303654139,pdrohd,"poxa, não sei o que dizer, ficamos felizes dms também :))",2025-09-04 14:42:34,0,False,True,elverton,1.4132082845041336e+18,57
1413216266709373039,pdrohd,ahh que bonitinho,2025-09-04 14:36:54,1,False,True,elverton,1.4132161785785262e+18,17
1413216178578526218,elverton,surpresa do kinderovo 🙂,2025-09-04 14:36:33,0,True,False,,,23
1413208284504133732,elverton,"pessoal, gratificante. Muito obrigado pela consideração 🙂",2025-09-04 14:05:11,3,False,False,,,57
1413174979016790056,bolinouli,e salgadinho,2025-09-04 11:52:50,0,False,False,,,12
1413174966593130497,bolinouli,"não precisa contar não, só comer bolo",2025-09-04 11:52:47,0,False,True,elverton,1.413163697274356e+18,37
1413163697274355894,elverton,chega uma hora que queremos parar de contar a idade 😂,2025-09-04 11:08:00,0,False,False,,,53
1413163577401020518,elverton,valeu pessoal.,2025-09-04 11:07:32,0,False,False,,,14
1413163541216890920,elverton,hahaha,2025-09-04 11:07:23,0,False,False,,,6
1413154650865008721,amorsurreal.,Happy birthday <@367477860220272651> 🎉🎉🎉,2025-09-04 10:32:03,0,False,True,elverton,,40
1413152856596283412,bolinouli,https://cdn.discordapp.com/attachments/714209129664872483/1347652904152207402/fd5e441f-11ed-446c-9d17-45862f3fa913.webp,2025-09-04 10:24:56,0,False,False,,,119
1413152729869582510,pdrohd,parabensss <@367477860220272651>,2025-09-04 10:24:25,0,False,True,elverton,,32
1413152620247515277,pdrohd,"entttao, era pro home aparecer <:noo:1336864755486560257>",2025-09-04 10:23:59,0,False,False,,,57
1413152353174945936,bolinouli,parabéns,2025-09-04 10:22:56,0,False,False,,,8
1413152322653257840,bolinouli,hoje é aniversário do <@367477860220272651> 😄,2025-09-04 10:22:48,0,False,True,elverton,,45
1409949664891109428,haniel.,preenchido!!,2025-08-26 14:16:35,0,False,True,elverton,1.4085977738923215e+18,12
1409648476253327494,elverton,"Pessoal, bora participar da Maratona da SECOMP 🙂

https://forms.gle/aedVNY6nesfkdi8f8",2025-08-25 18:19:46,0,False,False,,,85
1408874157105741874,bolinouli,<:chade:1336857774470201409>,2025-08-23 15:02:54,0,False,False,,,28
1408874134133411911,bolinouli,tambem,2025-08-23 15:02:49,0,False,False,,,6
1408836868769972255,carrocho,enviei tbm 😎,2025-08-23 12:34:44,0,False,False,,,12
1408795888368877678,pdrohd,preenchido também 🙏,2025-08-23 09:51:53,0,False,False,,,19
1408795525406396416,pdrohd,opaa,2025-08-23 09:50:27,0,False,False,,,4
1408790995705004072,daniilago,formulário preenchido 👍,2025-08-23 09:32:27,1,False,False,,,23
1408786966719369346,elverton,"Pessoal, tenta novamente ai 🙂",2025-08-23 09:16:26,0,False,False,,,29
1408783178025668741,elverton,Vou falar com o Madeira aqui,2025-08-23 09:01:23,0,False,False,,,28
1408783149852266606,elverton,Opa,2025-08-23 09:01:16,0,False,False,,,3
1408615891590975630,pdrohd,sim,2025-08-22 21:56:39,0,False,False,,,3
1408615857210523728,bolinouli,o resto das perguntas ta tudo certo,2025-08-22 21:56:31,0,False,False,,,35
1408615447930339433,pdrohd,tem que revisar esse formulário,2025-08-22 21:54:53,0,False,False,,,31
1408615447531880570,bolinouli,a pergunta do whatsapp ta com a confirmação errada,2025-08-22 21:54:53,0,False,False,,,50
1408615417135497347,pdrohd,ia falar isso,2025-08-22 21:54:46,0,False,False,,,13
1408615386236321812,bolinouli,[IMAGEM: image.png],2025-08-22 21:54:38,1,True,True,elverton,1.4085977738923215e+18,0
1408613862919639212,daniilago,"opaa, gostei",2025-08-22 21:48:35,0,False,False,,,12
1408597773892321440,elverton,"Pessoal, lançamos o projeto de extensão da ludoteca. Quem tiver interesse em participar, só preencher o formulário abaixo 🙂

https://forms.gle/62Y7SmM3cmgNSbEe6",2025-08-22 20:44:39,4,False,False,,,160
1402839399858831431,davijannotti,109775244371354278,2025-08-06 23:22:56,0,False,False,,,18
1402838312464683130,davijannotti,109775244370325304,2025-08-06 23:18:37,0,False,False,,,18
1402838073745735770,daniilago,109775244370325229,2025-08-06 23:17:40,0,False,False,,,18
1402835951415197739,daniilago,109775244370323272,2025-08-06 23:09:14,0,False,False,,,18
1402833880641175677,daniilago,109775244369358596,2025-08-06 23:01:00,0,False,False,,,18
1402833721333125202,daniilago,109775244369358596,2025-08-06 23:00:22,0,False,False,,,18
1402832675731144714,daniilago,109775244369357499,2025-08-06 22:56:13,0,False,False,,,18
1402473656621334609,wesleydsg,tbm,2025-08-05 23:09:36,0,False,False,,,3
1402473595552399360,carrocho,eu passo,2025-08-05 23:09:21,0,False,True,bolinouli,1.402472513191285e+18,8
1402473104797728849,daniilago,sim,2025-08-05 23:07:24,0,False,True,carrocho,1.402464095269294e+18,3
1402472513191284879,bolinouli,<@1225618468754165846> <@319269827690627072> tamo jogando mine ces querem?,2025-08-05 23:05:03,0,False,True,"wesleydsg,carrocho",,74
1402464095269294161,carrocho,esse é oq tem q falar as spells?,2025-08-05 22:31:36,0,False,False,,,32
1402464064415993866,carrocho,mage arena é hype,2025-08-05 22:31:29,0,False,False,,,17
